"state","school_name","district","address","latitude","longitude","overall_score","state_rank","national_rank","ap_taken_pct","ap_passed_pct","math_proficiency","reading_proficiency","science_proficiency","graduation_rate","graduation_rate_raw","year","source_url"
"California","Elinor Lincoln Hickey Jr./Sr. High School","Sacramento County Office of Education","2040 Ethan Way, Sacramento, California 95825",38.602455210493,-121.419885522449,,,,,,,,,29,"29%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/elinor-lincoln-hickey-jr-sr-high-school-3804"
"California","Santana High (Continuation)","Rowland Unified School District","341 South La Seda Rd., La Puente, California 91744",34.011884321476,-117.897594966305,,,,,,,,,67,"67%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/rowland-unified-school-district/santana-high-continuation-3153"
"California","Foundations Academy","Sacramento County Office of Education","10474 Mather Blvd., Mather, California 95655",38.566520255347,-121.298631198541,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/foundations-academy-153283"
"California","Sacramento Charter High School","Sacramento Charter High District","2315 34th St., Sacramento, California 95817",38.55687631114,-121.467599866535,51.93,963,8605,35,7,5,44,18,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-charter-high-district/sacramento-charter-high-school-3163"
"California","Nathaniel S. Colley Sr. High","Sacramento County Office of Education","8182 Gerber Rd., Sacramento, California 95828",38.481608319951,-121.405936502951,,,,,,,,,21,"21%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/nathaniel-s-colley-sr-high-3809"
"California","North Area Community","Sacramento County Office of Education","4000 Pinell St., Sacramento, California 95838",38.640031205137,-121.419849479338,,,,,,,,,36,"36%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/north-area-community-3805"
"California","Palmiter Special Education","Sacramento County Office of Education","2040 Ethan Way, Sacramento, California 95825",38.602455210493,-121.419885522449,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/palmiter-special-education-3803"
"California","Samueli Academy","Samueli Academy District","1901 North Fairview St., Santa Ana, California 92706",33.763489452851,-117.902825973728,77.15,549,4090,35,26,20,59,29,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/samueli-academy-district/samueli-academy-141009"
"California","San Benito County Juvenile Hall Court","San Benito County Office of Education","708 Flynn Rd., Hollister, California 95023",36.882056001866,-121.411937024033,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-benito-county-office-of-education/san-benito-county-juvenile-hall-court-3810"
"California","Pinnacles Community","San Benito County Office of Education","191 Alvarado St., Hollister, California 95023",36.851729991311,-121.405100031479,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-benito-county-office-of-education/pinnacles-community-200208"
"California","El Centro Jr./Sr. High School","Sacramento County Office of Education","9601 Kiefer Blvd., Sacramento, California 95827",38.544775511895,-121.339910390915,,,,,,,,,34,"34%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/sacramento-county-office-of-education/el-centro-jr-sr-high-school-3806"
"California","San Andreas Continuation High School","San Benito High","191 Alvarado St., Hollister, California 95023",36.851729991311,-121.405100031479,,,,,,,,,70,"70%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-benito-high/san-andreas-continuation-high-school-3181"
"California","Salinas High School","Salinas Union High","726 South Main St., Salinas, California 93901",36.667440466421,-121.656140962422,83.14,419,3018,43,31,25,63,26,90,"90%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/salinas-high-school-3179"
"California","Rancho San Juan High School","Salinas Union High","1100 Rogge Rd., Salinas, California 93906",36.728809183407,-121.623868295783,67.41,722,5833,46,22,13,49,19,90,"90%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/rancho-san-juan-high-school-409318"
"California","San Diego Mission Academy","San Diego Mission Academy District","9512 Chesapeake Dr., San Diego, California 92123",32.835985673505,-117.124258906522,,,,,,12,43,,28,"28%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-mission-academy-district/san-diego-mission-academy-409285"
"California","El Puente","Salinas Union High","20 Sherwood Pl., Salinas, California 93906",36.687333621267,-121.646158816074,,,,,,,,,22,"22%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/el-puente-138332"
"California","Mount Toro High School","Salinas Union High","10 Sherwood Pl., Salinas, California 93906",36.687430815405,-121.646385932928,,,,,,,,,55,"55%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/mount-toro-high-school-3177"
"California","Community School/Independent Alternative Education","San Bernardino County Office of Education","601 North E St., San Bernardino, California 92415",34.111186379373,-117.294092767659,,,,,,,,,42,"42%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-county-office-of-education/community-school-independent-alternative-education-3815"
"California","San Bernardino County Special Education","San Bernardino County Office of Education","1950 S Sunwest Ln., San Bernardino, California 92408",34.065229655278,-117.290797777132,,,,,,,,,8,"8%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-county-office-of-education/san-bernardino-county-special-education-138379"
"California","Everett Alvarez High School","Salinas Union High","1900 Independence Blvd., Salinas, California 93906",36.712303455249,-121.618347522608,64.56,770,6343,38,20,14,52,16,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/everett-alvarez-high-school-3175"
"California","Alisal High School","Salinas Union High","777 Williams Rd., Salinas, California 93905",36.68350796663,-121.600387546572,78.47,520,3854,45,32,19,50,22,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/alisal-high-school-3176"
"California","North Salinas High School","Salinas Union High","55 Kip Dr., Salinas, California 93906",36.704958501313,-121.644841658707,62.94,796,6633,39,18,14,46,15,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/north-salinas-high-school-3178"
"California","Carr Lake Community Day","Salinas Union High","10 Sherwood Pl., Salinas, California 93906",36.687430815405,-121.646385932928,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/salinas-union-high/carr-lake-community-day-140825"
"California","San Bernardino Co Juve Detention and Assessment Center","San Bernardino County Office of Education","900 Gilbert St., San Bernardino, California 92415",34.126873376085,-117.2676147581,,,,,,,,,51,"51%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-county-office-of-education/san-bernardino-co-juve-detention-and-assessment-center-3814"
"California","Middle College High School","San Bernardino City Unified School District","1260 West Esperanza St., San Bernardino, California 92410",34.090129274555,-117.312637634147,78.01,527,3936,,,71,94,60,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/middle-college-high-school-3192"
"California","San Gorgonio High School","San Bernardino City Unified School District","2299 East Pacific Ave., San Bernardino, California 92404",34.12853072016,-117.236887878264,64.75,765,6309,39,19,12,48,15,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/san-gorgonio-high-school-3184"
"California","Arroyo Valley High School","San Bernardino City Unified School District","1881 West Baseline St., San Bernardino, California 92411",34.12129578877,-117.328524132568,61.96,817,6810,37,22,14,36,17,96,"96%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/arroyo-valley-high-school-3191"
"California","Cajon High School","San Bernardino City Unified School District","1200 Hill Dr., San Bernardino, California 92407",34.17557237292,-117.30969921103,74.19,594,4620,37,26,21,51,20,96,"96%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/cajon-high-school-3182"
"California","Indian Springs High School","San Bernardino City Unified School District","650 North Del Rosa Dr., San Bernardino, California 92410",34.111889984511,-117.254500015292,53.53,944,8319,25,11,11,45,17,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/indian-springs-high-school-140827"
"California","Anderson","San Bernardino City Unified School District","24302 East Fourth St., San Bernardino, California 92410",34.106524378855,-117.275524925989,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/anderson-3185"
"California","Virtual Academy","San Bernardino City Unified School District","1885 E Lynwood Dr, San Bernardino, California 92404",34.14667578136,-117.248763760918,,,,,,,,,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/virtual-academy-431971"
"California","Monarch","San Diego County Office of Education","1625 Newton Ave., San Diego, California 92113",32.702998879623,-117.150479005995,,,,,,,,,46,"46%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/monarch-147182"
"California","San Pasqual Academy","San Diego County Office of Education","17701 San Pasqual Valley Rd., Escondido, California 92025",33.090620100718,-116.94412342968,,,,,,,,,65,"65%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/san-pasqual-academy-3828"
"California","North Coastal Consortium Schools","San Diego County Office of Education","255 Pico Ave. Rm. 220, San Marcos, California 92069",33.141790002943,-117.165472601654,,,,,,,,,15,"15%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/north-coastal-consortium-schools-3817"
"California","Pacific High School","San Bernardino City Unified School District","1020 Pacific St., San Bernardino, California 92404",34.128683937738,-117.264542953323,45.75,1053,9710,34,13,10,32,14,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/pacific-high-school-3189"
"California","San Diego County Community","San Diego County Office of Education","6401 Linda Vista Rd. Rm. 216, San Diego, California 92111",32.771663002702,-117.180072133489,,,,,,,,,30,"30%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/san-diego-county-community-147296"
"California","Sierra High School","San Bernardino City Unified School District","570 East Ninth St., San Bernardino, California 92410",34.115855281483,-117.27271474652,,,,,,,,,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/sierra-high-school-3187"
"California","San Andreas High School","San Bernardino City Unified School District","3232 East Pacific St., Highland, California 92346",34.129310010061,-117.216299994484,,,,,,,,,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/san-andreas-high-school-3186"
"California","San Diego County Special Education","San Diego County Office of Education","525 Third St., Imperial Beach, California 91932",32.586758734989,-117.127337103376,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/san-diego-county-special-education-3816"
"California","Mission Viejo High School","Saddleback Valley Unified School District","25025 Chrisanta Dr., Mission Viejo, California 92691",33.599294993912,-117.671794787727,88.92,272,1984,39,30,45,79,60,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/mission-viejo-high-school-3171"
"California","Alternative Learning Center","San Bernardino City Unified School District","1885 E. Lynwood Dr, San Bernardino, California 92404",34.14667578136,-117.248763760918,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/alternative-learning-center-3188"
"California","San Bernardino High School","San Bernardino City Unified School District","1850 North E St., San Bernardino, California 92405",34.131876607338,-117.294249186248,44.07,1077,10012,36,17,12,32,10,89,"89%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-bernardino-city-unified-school-district/san-bernardino-high-school-3183"
"California","San Diego County Court","San Diego County Office of Education","2801 Meadow Lark Dr., San Diego, California 92123",32.793387833119,-117.154278122961,,,,,,,,,30,"30%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-county-office-of-education/san-diego-county-court-147297"
"California","Laguna Hills High School","Saddleback Valley Unified School District","25401 Paseo De Valencia, Laguna Hills, California 92653",33.595643170072,-117.701596453037,86.01,343,2504,44,36,34,66,39,96,"96%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/laguna-hills-high-school-3170"
"California","Esperanza Education Center","Saddleback Valley Unified School District","25121 Pradera Dr., Mission Viejo, California 92691",33.597118153095,-117.667455557611,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/esperanza-education-center-3169"
"California","Trabuco Hills High School","Saddleback Valley Unified School District","27501 Mustang Run, Mission Viejo, California 92691",33.653799865234,-117.650668908679,88.25,286,2103,50,42,42,66,46,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/trabuco-hills-high-school-3174"
"California","University City High School","San Diego Unified School District","6949 Genesee Ave., San Diego, California 92122",32.859991765088,-117.207827211153,95.45,107,814,56,47,50,80,60,97,"97%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/university-city-high-school-3215"
"California","Kearny High -- School of Science Connections and Technology","San Diego Unified School District","1954 Komet Way, San Diego, California 92111",32.800101937167,-117.160287591238,89.07,267,1957,42,23,32,83,42,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/kearny-high-school-of-science-connections-and-technology-3228"
"California","Mission Bay High School","San Diego Unified School District","2475 Grand Ave., San Diego, California 92109",32.800992418343,-117.22578488309,89,269,1970,60,42,33,64,48,97,"97%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/mission-bay-high-school-3207"
"California","Silverado High School","Saddleback Valley Unified School District","25632 Peter A. Hartman Way, Mission Viejo, California 92691",33.62105587666,-117.68278467361,,,,,,,,,64,"64%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/silverado-high-school-3172"
"California","Svusd Virtual Academy (Alternative)","Saddleback Valley Unified School District","25952 Cordillera Dr., Mission Viejo, California 92691",33.610135099393,-117.677740734039,30.96,1235,12358,,,23,52,29,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/svusd-virtual-academy-alternative-3173"
"California","Scripps Ranch High School","San Diego Unified School District","10410 Falcon Way, San Diego, California 92131",32.907730016349,-117.112300022092,97.19,68,503,66,61,64,80,69,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/scripps-ranch-high-school-3196"
"California","Henry High School","San Diego Unified School District","6702 Wandermere Dr., San Diego, California 92120",32.795853204612,-117.052824956411,91.59,207,1505,61,46,45,67,50,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/henry-high-school-3200"
"California","San Diego School of Creative and Performing Arts","San Diego Unified School District","2425 Dusk Dr., San Diego, California 92139",32.681978236126,-117.050195771301,91.11,218,1591,62,36,32,83,48,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/san-diego-school-of-creative-and-performing-arts-3218"
"California","La Jolla High School","San Diego Unified School District","750 Nautilus St., La Jolla, California 92037",32.832592864504,-117.273475767479,95.44,108,817,72,54,53,73,56,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/la-jolla-high-school-3204"
"California","El Toro High School","Saddleback Valley Unified School District","25255 Toledo Way, Lake Forest, California 92630",33.634791430589,-117.688011529592,87.4,306,2255,47,43,39,63,38,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/saddleback-valley-unified-school-district/el-toro-high-school-3168"
"California","Mira Mesa High School","San Diego Unified School District","10510 Marauder Way, San Diego, California 92126",32.910881109029,-117.140396245355,91.65,206,1495,53,38,45,80,53,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/mira-mesa-high-school-3206"
"California","Mt. Everest Academy","San Diego Unified School District","4350 Mt. Everest Blvd., San Diego, California 92117",32.820004164101,-117.186174826363,98.3,37,305,86,66,71,97,70,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/mt-everest-academy-3219"
"California","Clairemont High School","San Diego Unified School District","4150 Ute Dr., San Diego, California 92117",32.809367826334,-117.20130009404,58.42,877,7443,41,21,23,54,26,89,"89%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/clairemont-high-school-3198"
"California","San Diego Science and Technology","San Diego Unified School District","1405 Park Blvd., San Diego, California 92101",32.719534741218,-117.153737415996,57.84,888,7547,24,17,20,48,25,89,"89%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/san-diego-science-and-technology-3235"
"California","Kearny Digital Media and Design","San Diego Unified School District","1954 Komet Way, San Diego, California 92111",32.800101937167,-117.160287591238,39.84,1123,10768,,,20,60,15,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/kearny-digital-media-and-design-3227"
"California","Lowell High School","San Francisco Unified School District","1101 Eucalyptus Dr., San Francisco, California 94132",37.731019188628,-122.48360740396,99.51,11,88,91,85,83,93,83,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-francisco-unified-school-district/lowell-high-school-3259"
"California","Ruth Asawa San Francisco School of the Arts","San Francisco Unified School District","555 Portola Dr., San Francisco, California 94131",37.745863102517,-122.449862516783,95.84,97,745,79,61,53,84,57,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-francisco-unified-school-district/ruth-asawa-san-francisco-school-of-the-arts-3252"
"California","George Washington High School","San Francisco Unified School District","600 32nd Ave., San Francisco, California 94121",37.778745005646,-122.492087260129,94.92,119,910,68,52,58,75,55,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-francisco-unified-school-district/george-washington-high-school-3258"
"California","Galileo High School","San Francisco Unified School District","1150 Francisco St., San Francisco, California 94109",37.803370775874,-122.424071941094,89.62,256,1859,50,39,50,71,43,88,"88%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-francisco-unified-school-district/galileo-high-school-3257"
"California","Point Loma High School","San Diego Unified School District","2335 Chatsworth Blvd., San Diego, California 92106",32.74045144622,-117.22626206071,83.4,408,2972,51,32,35,56,49,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/california/districts/san-diego-unified-school-district/point-loma-high-school-3209"
